,ontology,reasoner,size,type,time,calls
13460,emo,hermit,10,uncached,334.4,11112.5
13461,emo,hermit,10,uncached,259.5,8468.2
13462,emo,hermit,10,uncached,302.4,10197.4
13463,emo,hermit,10,uncached,610.2,19622.9
13464,emo,hermit,10,uncached,437.4,14464.9
13465,emo,hermit,10,uncached,458.1,14986.3
13466,emo,hermit,10,uncached,271.9,8548.8
13467,emo,hermit,10,uncached,280.1,9784.2
13468,emo,hermit,10,uncached,284.8,9832.1
13469,emo,hermit,10,uncached,282.0,9738.6
13470,emo,hermit,10,uncached,254.0,8159.2
13471,emo,hermit,10,uncached,608.0,18655.6
13472,emo,hermit,10,uncached,370.8,11510.4
13473,emo,hermit,10,uncached,595.0,19125.9
13474,emo,hermit,10,uncached,462.1,14522.6
13475,emo,hermit,10,uncached,429.0,14014.9
13476,emo,hermit,10,uncached,237.2,8381.7
13477,emo,hermit,10,uncached,411.0,13277.2
13478,emo,hermit,10,uncached,697.9,21943.4
13479,emo,hermit,10,uncached,476.7,14758.0
13480,emo,hermit,10,uncached,269.3,9415.2
13481,emo,hermit,10,uncached,391.8,14034.0
13482,emo,hermit,10,uncached,345.1,11524.2
13483,emo,hermit,10,uncached,206.2,7632.1
13484,emo,hermit,10,uncached,504.3,15141.6
13485,emo,hermit,10,uncached,492.2,15023.3
13486,emo,hermit,10,uncached,490.6,14542.3
13487,emo,hermit,10,uncached,331.7,10715.3
13488,emo,hermit,10,uncached,306.0,10654.4
13489,emo,hermit,10,uncached,306.8,10536.2
13490,emo,hermit,10,uncached,478.2,15125.9
13491,emo,hermit,20,full,122.2,1014.55
13492,emo,hermit,20,full,70.8,663.05
13493,emo,hermit,20,full,62.95,823.7
13494,emo,hermit,20,full,57.6,1462.55
13495,emo,hermit,20,full,25.05,659.2
13496,emo,hermit,20,full,38.45,930.35
13497,emo,hermit,20,full,47.0,1394.8
13498,emo,hermit,20,full,37.75,923.0
13499,emo,hermit,20,full,26.2,688.9
13500,emo,hermit,20,full,34.9,866.6
13501,emo,hermit,20,full,45.05,1107.75
13502,emo,hermit,20,full,35.9,882.05
13503,emo,hermit,20,full,25.65,613.0
13504,emo,hermit,20,full,46.0,1083.15
13505,emo,hermit,20,full,36.0,962.75
13506,emo,hermit,20,full,39.45,978.15
13507,emo,hermit,20,full,40.85,1000.65
13508,emo,hermit,20,full,25.5,694.0
13509,emo,hermit,20,full,28.7,652.25
13510,emo,hermit,20,full,48.45,1223.75
13511,emo,hermit,20,full,42.5,1007.75
13512,emo,hermit,20,full,32.9,903.15
13513,emo,hermit,20,full,24.25,625.5
13514,emo,hermit,20,full,29.15,748.9
13515,emo,hermit,20,full,43.95,1161.2
13516,emo,hermit,20,full,37.35,1014.1
13517,emo,hermit,20,full,41.55,1152.9
13518,emo,hermit,20,full,28.6,651.65
13519,emo,hermit,20,full,37.1,941.85
13520,emo,hermit,20,full,40.4,941.25
13521,emo,hermit,20,full,40.8,1137.05
13522,emo,hermit,20,full,20.6,574.6
13523,emo,hermit,20,full,27.8,705.7
13524,emo,hermit,20,full,35.4,930.15
13525,emo,hermit,20,full,21.95,535.8
13526,emo,hermit,20,full,24.35,667.05
13527,emo,hermit,20,full,31.45,794.4
13528,emo,hermit,20,full,40.8,1130.45
13529,emo,hermit,20,full,28.15,679.15
13530,emo,hermit,20,full,42.4,1034.2
13531,emo,hermit,20,full,41.25,990.2
13532,emo,hermit,20,full,28.8,760.15
13533,emo,hermit,20,full,36.05,837.8
13534,emo,hermit,20,full,21.4,557.15
13535,emo,hermit,20,full,27.55,690.8
13536,emo,hermit,20,full,22.65,641.9
13537,emo,hermit,20,full,41.9,1109.55
13538,emo,hermit,20,full,33.15,753.05
13539,emo,hermit,20,full,38.7,933.7
13540,emo,hermit,20,full,24.4,632.8
13541,emo,hermit,20,full,18.85,576.5
13542,emo,hermit,20,full,21.05,622.85
13543,emo,hermit,20,full,38.95,1135.9
13544,emo,hermit,20,full,25.0,569.35
13545,emo,hermit,20,full,17.45,525.9
13546,emo,hermit,20,full,33.6,917.1
13547,emo,hermit,20,full,49.65,1428.7
13548,emo,hermit,20,full,24.1,616.35
13549,emo,hermit,20,full,28.75,720.55
13550,emo,hermit,20,full,46.05,1234.5
13551,emo,hermit,20,full,21.35,649.25
13552,emo,hermit,20,full,26.85,735.95
13553,emo,hermit,20,full,41.35,1142.8
13554,emo,hermit,20,full,31.0,784.65
13555,emo,hermit,20,full,22.65,546.65
13556,emo,hermit,20,full,19.9,565.85
13557,emo,hermit,20,full,25.5,676.35
13558,emo,hermit,20,full,45.05,1427.0
13559,emo,hermit,20,full,51.45,1327.25
13560,emo,hermit,20,full,26.4,714.4
13561,emo,hermit,20,full,20.7,614.3
13562,emo,hermit,20,full,27.45,742.15
13563,emo,hermit,20,full,25.0,674.95
13564,emo,hermit,20,full,31.8,789.35
13565,emo,hermit,20,full,35.65,794.4
13566,emo,hermit,20,full,23.35,542.55
13567,emo,hermit,20,full,36.85,912.35
13568,emo,hermit,20,full,25.85,698.95
13569,emo,hermit,20,full,26.1,665.05
13570,emo,hermit,20,full,42.8,1029.8
13571,emo,hermit,20,full,39.55,898.3
13572,emo,hermit,20,full,37.1,1021.25
13573,emo,hermit,20,full,37.15,921.75
13574,emo,hermit,20,full,43.75,1082.35
13575,emo,hermit,20,full,41.35,1082.9
13576,emo,hermit,20,full,32.7,861.65
13577,emo,hermit,20,full,24.95,619.05
13578,emo,hermit,20,full,44.55,1304.9
13579,emo,hermit,20,full,25.15,693.0
13580,emo,hermit,20,full,44.65,1111.0
13581,emo,hermit,20,full,20.25,566.3
13582,emo,hermit,20,full,23.75,600.15
13583,emo,hermit,20,full,25.25,578.95
13584,emo,hermit,20,full,37.3,1054.3
13585,emo,hermit,20,full,23.8,549.05
13586,emo,hermit,20,full,40.55,1000.9
13587,emo,hermit,20,full,23.8,581.8
13588,emo,hermit,20,full,26.15,639.55
13589,emo,hermit,20,full,29.65,692.1
13590,emo,hermit,20,full,33.0,926.35
13591,emo,hermit,20,basic,225.55,2571.45
13592,emo,hermit,20,basic,48.35,1449.75
13593,emo,hermit,20,basic,42.8,1368.5
13594,emo,hermit,20,basic,84.75,2573.85
13595,emo,hermit,20,basic,63.3,1789.65
13596,emo,hermit,20,basic,73.4,2489.4
13597,emo,hermit,20,basic,39.1,1443.8
13598,emo,hermit,20,basic,37.95,1350.3
13599,emo,hermit,20,basic,83.25,2548.0
13600,emo,hermit,20,basic,45.8,1646.05
13601,emo,hermit,20,basic,80.25,2597.45
13602,emo,hermit,20,basic,33.6,1231.9
13603,emo,hermit,20,basic,34.0,1186.55
13604,emo,hermit,20,basic,53.55,1631.85
13605,emo,hermit,20,basic,76.55,2532.6
13606,emo,hermit,20,basic,40.5,1425.5
13607,emo,hermit,20,basic,40.65,1420.15
13608,emo,hermit,20,basic,73.05,2520.15
13609,emo,hermit,20,basic,47.65,1556.35
13610,emo,hermit,20,basic,80.05,2579.9
13611,emo,hermit,20,basic,37.7,1348.2
13612,emo,hermit,20,basic,41.75,1372.45
13613,emo,hermit,20,basic,78.05,2485.45
13614,emo,hermit,20,basic,80.8,2677.3
13615,emo,hermit,20,basic,73.5,2461.7
13616,emo,hermit,20,basic,60.1,1732.4
13617,emo,hermit,20,basic,83.3,2601.3
13618,emo,hermit,20,basic,49.7,1419.2
13619,emo,hermit,20,basic,83.8,2723.45
13620,emo,hermit,20,basic,51.1,1591.85
13621,emo,hermit,20,basic,42.4,1502.15
13622,emo,hermit,20,basic,78.75,2562.0
13623,emo,hermit,20,basic,35.45,1306.4
13624,emo,hermit,20,basic,38.8,1394.95
13625,emo,hermit,20,basic,78.55,2453.6
13626,emo,hermit,20,basic,39.85,1383.1
13627,emo,hermit,20,basic,46.75,1490.75
13628,emo,hermit,20,basic,78.3,2593.1
13629,emo,hermit,20,basic,74.7,2414.7
13630,emo,hermit,20,basic,46.1,1525.85
13631,emo,hermit,20,basic,80.55,2505.75
13632,emo,hermit,20,basic,84.75,2703.6
13633,emo,hermit,20,basic,50.85,1451.35
13634,emo,hermit,20,basic,80.75,2557.4
13635,emo,hermit,20,basic,79.15,2531.0
13636,emo,hermit,20,basic,59.35,1523.1
13637,emo,hermit,20,basic,79.95,2601.7
13638,emo,hermit,20,basic,76.0,2558.2
13639,emo,hermit,20,basic,78.4,2574.15
13640,emo,hermit,20,basic,37.0,1324.55
13641,emo,hermit,20,basic,74.7,2491.3
13642,emo,hermit,20,basic,75.6,2485.55
13643,emo,hermit,20,basic,34.3,1258.05
13644,emo,hermit,20,basic,33.65,1229.1
13645,emo,hermit,20,basic,77.0,2558.45
13646,emo,hermit,20,basic,49.05,1601.35
13647,emo,hermit,20,basic,37.95,1365.0
13648,emo,hermit,20,basic,43.2,1446.1
13649,emo,hermit,20,basic,79.65,2553.3
13650,emo,hermit,20,basic,44.1,1429.25
13651,emo,hermit,20,basic,75.0,2524.0
13652,emo,hermit,20,basic,78.65,2590.5
13653,emo,hermit,20,basic,74.45,2520.55
13654,emo,hermit,20,basic,48.2,1609.3
13655,emo,hermit,20,basic,78.65,2519.6
13656,emo,hermit,20,basic,78.8,2478.6
13657,emo,hermit,20,basic,42.05,1348.0
13658,emo,hermit,20,basic,45.55,1428.95
13659,emo,hermit,20,basic,75.85,2515.25
13660,emo,hermit,20,basic,35.6,1266.2
13661,emo,hermit,20,basic,37.05,1405.7
13662,emo,hermit,20,basic,76.5,2444.0
13663,emo,hermit,20,basic,80.1,2548.5
13664,emo,hermit,20,basic,75.8,2450.5
13665,emo,hermit,20,basic,37.25,1402.65
13666,emo,hermit,20,basic,74.7,2455.35
13667,emo,hermit,20,basic,77.65,2594.45
13668,emo,hermit,20,basic,78.75,2509.65
13669,emo,hermit,20,basic,39.25,1389.7
13670,emo,hermit,20,basic,75.5,2491.75
13671,emo,hermit,20,basic,37.45,1413.05
13672,emo,hermit,20,basic,74.4,2502.05
13673,emo,hermit,20,basic,73.9,2464.75
13674,emo,hermit,20,basic,74.2,2421.2
13675,emo,hermit,20,basic,42.65,1458.75
13676,emo,hermit,20,basic,46.4,1428.2
13677,emo,hermit,20,basic,76.3,2483.15
13678,emo,hermit,20,basic,47.65,1540.25
13679,emo,hermit,20,basic,43.95,1601.25
13680,emo,hermit,20,basic,45.2,1366.35
13681,emo,hermit,20,basic,54.45,1677.25
13682,emo,hermit,20,basic,38.5,1404.95
13683,emo,hermit,20,basic,40.3,1335.2
13684,emo,hermit,20,basic,74.35,2504.45
13685,emo,hermit,20,basic,72.7,2446.05
13686,emo,hermit,20,basic,43.95,1440.9
13687,emo,hermit,20,basic,40.65,1408.0
13688,emo,hermit,20,basic,41.0,1395.7
13689,emo,hermit,20,basic,39.75,1409.6
13690,emo,hermit,20,basic,81.95,2568.65
13691,emo,hermit,20,uncached,471.7,11725.3
13692,emo,hermit,20,uncached,378.65,13123.8
13693,emo,hermit,20,uncached,289.0,10767.3
13694,emo,hermit,20,uncached,401.45,14036.6
13695,emo,hermit,20,uncached,355.5,12776.35
13696,emo,hermit,20,uncached,388.8,13937.45
13697,emo,hermit,20,uncached,486.25,15271.9
13698,emo,hermit,20,uncached,337.7,12065.8
13699,emo,hermit,20,uncached,521.6,17812.15
13700,emo,hermit,20,uncached,275.75,9963.5
13701,emo,hermit,20,uncached,376.95,13261.3
13702,emo,hermit,20,uncached,263.85,9504.25
13703,emo,hermit,20,uncached,334.0,11934.1
13704,emo,hermit,20,uncached,417.7,14872.8
13705,emo,hermit,20,uncached,359.7,13074.45
13706,emo,hermit,20,uncached,260.85,9698.25
13707,emo,hermit,20,uncached,223.85,8489.25
13708,emo,hermit,20,uncached,428.0,15116.55
13709,emo,hermit,20,uncached,388.45,13522.85
13710,emo,hermit,20,uncached,495.85,17747.6
13711,emo,hermit,20,uncached,424.35,14524.45
13712,emo,hermit,20,uncached,261.8,9787.25
13713,emo,hermit,20,uncached,320.0,11534.0
13714,emo,hermit,20,uncached,353.2,12282.45
13715,emo,hermit,20,uncached,456.1,15577.75
13716,emo,hermit,20,uncached,291.5,10487.2
13717,emo,hermit,20,uncached,390.75,13605.8
13718,emo,hermit,20,uncached,266.6,10020.25
13719,emo,hermit,20,uncached,431.5,14984.4
13720,emo,hermit,20,uncached,368.3,12970.1
13721,emo,hermit,20,uncached,331.85,12035.05
13722,emo,hermit,20,uncached,318.35,11448.55
13723,emo,hermit,20,uncached,513.2,17013.5
13724,emo,hermit,20,uncached,338.8,11896.4
13725,emo,hermit,20,uncached,322.25,11453.6
13726,emo,hermit,20,uncached,333.95,11448.3
13727,emo,hermit,20,uncached,424.7,13876.55
13728,emo,hermit,20,uncached,361.65,12773.3
13729,emo,hermit,20,uncached,443.25,15377.3
13730,emo,hermit,20,uncached,372.3,13373.05
13731,emo,hermit,20,uncached,257.75,9548.65
13732,emo,hermit,20,uncached,251.6,9201.9
13733,emo,hermit,20,uncached,312.35,10990.4
13734,emo,hermit,20,uncached,406.9,14352.15
13735,emo,hermit,20,uncached,293.4,10338.35
13736,emo,hermit,20,uncached,562.55,20010.0
13737,emo,hermit,20,uncached,305.3,11146.95
13738,emo,hermit,20,uncached,260.75,9511.2
13739,emo,hermit,20,uncached,299.6,10705.75
13740,emo,hermit,20,uncached,332.35,11248.95
13741,emo,hermit,20,uncached,279.1,10245.6
13742,emo,hermit,20,uncached,482.25,17403.45
13743,emo,hermit,20,uncached,390.5,14047.8
13744,emo,hermit,20,uncached,352.0,12341.5
13745,emo,hermit,20,uncached,295.7,10395.5
13746,emo,hermit,20,uncached,410.3,14711.15
13747,emo,hermit,20,uncached,380.15,12849.6
13748,emo,hermit,20,uncached,299.5,10795.55
13749,emo,hermit,20,uncached,382.45,13394.5
13750,emo,hermit,20,uncached,472.2,16863.2
13751,emo,hermit,20,uncached,242.7,9014.4
13752,emo,hermit,20,uncached,277.15,10177.45
13753,emo,hermit,20,uncached,343.3,12086.6
13754,emo,hermit,20,uncached,452.05,15296.9
13755,emo,hermit,20,uncached,337.2,12415.95
13756,emo,hermit,20,uncached,372.6,12727.2
13757,emo,hermit,20,uncached,383.3,12873.4
13758,emo,hermit,20,uncached,419.4,14288.85
13759,emo,hermit,20,uncached,379.35,13672.65
13760,emo,hermit,20,uncached,366.25,12717.8
13761,emo,hermit,20,uncached,385.85,14011.2
13762,emo,hermit,20,uncached,316.5,11601.35
13763,emo,hermit,20,uncached,281.2,10401.45
13764,emo,hermit,20,uncached,269.0,9541.15
13765,emo,hermit,20,uncached,479.15,16731.95
13766,emo,hermit,20,uncached,276.95,9980.75
13767,emo,hermit,20,uncached,245.0,9201.95
13768,emo,hermit,20,uncached,397.6,13641.35
13769,emo,hermit,20,uncached,545.65,17192.1
13770,emo,hermit,20,uncached,443.75,15463.2
13771,emo,hermit,20,uncached,316.3,11562.5
13772,emo,hermit,20,uncached,286.15,10076.3
13773,emo,hermit,20,uncached,490.25,17597.35
13774,emo,hermit,20,uncached,326.05,10626.8
13775,emo,hermit,20,uncached,366.85,12432.1
13776,emo,hermit,20,uncached,299.35,10620.55
13777,emo,hermit,20,uncached,345.05,11783.95
13778,emo,hermit,20,uncached,416.2,14605.95
13779,emo,hermit,20,uncached,261.5,9596.7
13780,emo,hermit,20,uncached,361.2,12785.2
13781,emo,hermit,20,uncached,353.75,12940.1
13782,emo,hermit,20,uncached,408.85,13290.5
13783,emo,hermit,20,uncached,290.3,10550.35
13784,emo,hermit,20,uncached,343.05,12324.15
13785,emo,hermit,20,uncached,260.65,9695.15
13786,emo,hermit,20,uncached,269.65,9614.35
13787,emo,hermit,20,uncached,448.55,15095.2
13788,emo,hermit,20,uncached,288.3,10376.5
13789,emo,hermit,20,uncached,374.45,13197.2
13790,emo,hermit,20,uncached,308.15,11055.5
13791,emo,jfact,1,full,735.0,1930.0
13792,emo,jfact,1,full,352.0,1464.0
13793,emo,jfact,1,full,239.0,1469.0
13794,emo,jfact,1,full,244.0,1930.0
13795,emo,jfact,1,full,239.0,1930.0
13796,emo,jfact,1,full,313.0,2317.0
13797,emo,jfact,1,full,214.0,1930.0
13798,emo,jfact,1,full,208.0,1930.0
13799,emo,jfact,1,full,239.0,1934.0
13800,emo,jfact,1,full,171.0,1614.0
13801,emo,jfact,1,full,234.0,1913.0
13802,emo,jfact,1,full,24.0,136.0
13803,emo,jfact,1,full,279.0,1461.0
13804,emo,jfact,1,full,508.0,3575.0
13805,emo,jfact,1,full,14.0,136.0
13806,emo,jfact,1,full,344.0,1935.0
13807,emo,jfact,1,full,413.0,2388.0
13808,emo,jfact,1,full,316.0,1934.0
13809,emo,jfact,1,full,484.0,3252.0
13810,emo,jfact,1,full,420.0,2488.0
13811,emo,jfact,1,full,339.0,1931.0
13812,emo,jfact,1,full,359.0,2108.0
13813,emo,jfact,1,full,398.0,1864.0
13814,emo,jfact,1,full,311.0,1930.0
13815,emo,jfact,1,full,332.0,1946.0
13816,emo,jfact,1,full,234.0,1447.0
13817,emo,jfact,1,full,303.0,1930.0
13818,emo,jfact,1,full,306.0,1933.0
13819,emo,jfact,1,full,303.0,1930.0
13820,emo,jfact,1,full,337.0,1895.0
13821,emo,jfact,1,full,236.0,1460.0
13822,emo,jfact,1,full,12.0,136.0
13823,emo,jfact,1,full,326.0,1930.0
13824,emo,jfact,1,full,574.0,4155.0
13825,emo,jfact,1,full,200.0,1930.0
13826,emo,jfact,1,full,244.0,2108.0
13827,emo,jfact,1,full,159.0,1469.0
13828,emo,jfact,1,full,216.0,1932.0
13829,emo,jfact,1,full,259.0,2388.0
13830,emo,jfact,1,full,196.0,1936.0
13831,emo,jfact,1,full,171.0,1460.0
13832,emo,jfact,1,full,199.0,1930.0
13833,emo,jfact,1,full,208.0,1936.0
13834,emo,jfact,1,full,225.0,2426.0
13835,emo,jfact,1,full,261.0,2388.0
13836,emo,jfact,1,full,198.0,1930.0
13837,emo,jfact,1,full,252.0,2476.0
13838,emo,jfact,1,full,198.0,1930.0
13839,emo,jfact,1,full,2235.0,24029.0
13840,emo,jfact,1,full,257.0,2388.0
13841,emo,jfact,1,full,199.0,1930.0
13842,emo,jfact,1,full,196.0,1930.0
13843,emo,jfact,1,full,194.0,1930.0
13844,emo,jfact,1,full,196.0,1930.0
13845,emo,jfact,1,full,157.0,1461.0
13846,emo,jfact,1,full,204.0,1930.0
13847,emo,jfact,1,full,199.0,1930.0
13848,emo,jfact,1,full,199.0,1930.0
13849,emo,jfact,1,full,198.0,1887.0
13850,emo,jfact,1,full,197.0,1930.0
13851,emo,jfact,1,full,270.0,1978.0
13852,emo,jfact,1,full,220.0,1935.0
13853,emo,jfact,1,full,10.0,136.0
13854,emo,jfact,1,full,197.0,1930.0
13855,emo,jfact,1,full,2149.0,23868.0
13856,emo,jfact,1,full,199.0,1941.0
13857,emo,jfact,1,full,275.0,2518.0
13858,emo,jfact,1,full,9.0,136.0
13859,emo,jfact,1,full,204.0,1941.0
13860,emo,jfact,1,full,194.0,1930.0
13861,emo,jfact,1,full,255.0,2608.0
13862,emo,jfact,1,full,196.0,1937.0
13863,emo,jfact,1,full,177.0,1781.0
13864,emo,jfact,1,full,228.0,2108.0
13865,emo,jfact,1,full,190.0,1913.0
13866,emo,jfact,1,full,204.0,1933.0
13867,emo,jfact,1,full,195.0,1930.0
13868,emo,jfact,1,full,192.0,1930.0
13869,emo,jfact,1,full,192.0,1930.0
13870,emo,jfact,1,full,255.0,2388.0
13871,emo,jfact,1,full,706.0,7516.0
13872,emo,jfact,1,full,2117.0,23765.0
13873,emo,jfact,1,full,155.0,1461.0
13874,emo,jfact,1,full,197.0,1936.0
13875,emo,jfact,1,full,330.0,2995.0
13876,emo,jfact,1,full,239.0,2108.0
13877,emo,jfact,1,full,228.0,2108.0
13878,emo,jfact,1,full,7.0,136.0
13879,emo,jfact,1,full,206.0,1930.0
13880,emo,jfact,1,full,193.0,1946.0
13881,emo,jfact,1,full,259.0,2388.0
13882,emo,jfact,1,full,198.0,1935.0
13883,emo,jfact,1,full,232.0,2108.0
13884,emo,jfact,1,full,269.0,2388.0
13885,emo,jfact,1,full,250.0,2104.0
13886,emo,jfact,1,full,240.0,2128.0
13887,emo,jfact,1,full,198.0,1936.0
13888,emo,jfact,1,full,200.0,1930.0
13889,emo,jfact,1,full,197.0,1930.0
13890,emo,jfact,1,full,197.0,1937.0
13891,emo,jfact,1,basic,1395.0,7425.0
13892,emo,jfact,1,basic,751.0,6944.0
13893,emo,jfact,1,basic,1067.0,7396.0
13894,emo,jfact,1,basic,1024.0,6944.0
13895,emo,jfact,1,basic,937.0,6451.0
13896,emo,jfact,1,basic,1086.0,7425.0
13897,emo,jfact,1,basic,931.0,6447.0
13898,emo,jfact,1,basic,1077.0,7425.0
13899,emo,jfact,1,basic,934.0,7425.0
13900,emo,jfact,1,basic,676.0,7425.0
13901,emo,jfact,1,basic,638.0,6944.0
13902,emo,jfact,1,basic,608.0,6900.0
13903,emo,jfact,1,basic,636.0,7308.0
13904,emo,jfact,1,basic,572.0,6471.0
13905,emo,jfact,1,basic,674.0,7425.0
13906,emo,jfact,1,basic,668.0,7396.0
13907,emo,jfact,1,basic,783.0,8079.0
13908,emo,jfact,1,basic,706.0,7425.0
13909,emo,jfact,1,basic,692.0,7425.0
13910,emo,jfact,1,basic,510.0,5583.0
13911,emo,jfact,1,basic,14.0,137.0
13912,emo,jfact,1,basic,594.0,6471.0
13913,emo,jfact,1,basic,710.0,7425.0
13914,emo,jfact,1,basic,340.0,4110.0
13915,emo,jfact,1,basic,678.0,7425.0
13916,emo,jfact,1,basic,580.0,6451.0
13917,emo,jfact,1,basic,216.0,2611.0
13918,emo,jfact,1,basic,218.0,2607.0
13919,emo,jfact,1,basic,567.0,6289.0
13920,emo,jfact,1,basic,452.0,5021.0
13921,emo,jfact,1,basic,681.0,7425.0
13922,emo,jfact,1,basic,725.0,7756.0
13923,emo,jfact,1,basic,680.0,7425.0
13924,emo,jfact,1,basic,3537.0,39809.0
13925,emo,jfact,1,basic,682.0,7425.0
13926,emo,jfact,1,basic,682.0,7516.0
13927,emo,jfact,1,basic,725.0,7756.0
13928,emo,jfact,1,basic,673.0,7425.0
13929,emo,jfact,1,basic,693.0,7425.0
13930,emo,jfact,1,basic,704.0,7425.0
13931,emo,jfact,1,basic,685.0,7425.0
13932,emo,jfact,1,basic,680.0,7425.0
13933,emo,jfact,1,basic,632.0,7198.0
13934,emo,jfact,1,basic,3473.0,39809.0
13935,emo,jfact,1,basic,568.0,6447.0
13936,emo,jfact,1,basic,669.0,7425.0
13937,emo,jfact,1,basic,671.0,7425.0
13938,emo,jfact,1,basic,672.0,7425.0
13939,emo,jfact,1,basic,680.0,7425.0
13940,emo,jfact,1,basic,711.0,8190.0
13941,emo,jfact,1,basic,416.0,4837.0
13942,emo,jfact,1,basic,671.0,7425.0
13943,emo,jfact,1,basic,215.0,2637.0
13944,emo,jfact,1,basic,746.0,8364.0
13945,emo,jfact,1,basic,672.0,7425.0
13946,emo,jfact,1,basic,673.0,7425.0
13947,emo,jfact,1,basic,677.0,7425.0
13948,emo,jfact,1,basic,225.0,2688.0
13949,emo,jfact,1,basic,675.0,7425.0
13950,emo,jfact,1,basic,301.0,3520.0
13951,emo,jfact,1,basic,674.0,7425.0
13952,emo,jfact,1,basic,700.0,7425.0
13953,emo,jfact,1,basic,628.0,7198.0
13954,emo,jfact,1,basic,685.0,7425.0
13955,emo,jfact,1,basic,579.0,6447.0
13956,emo,jfact,1,basic,214.0,2611.0
13957,emo,jfact,1,basic,214.0,2611.0
13958,emo,jfact,1,basic,680.0,7516.0
13959,emo,jfact,1,basic,681.0,7425.0
13960,emo,jfact,1,basic,674.0,7425.0
13961,emo,jfact,1,basic,725.0,7425.0
13962,emo,jfact,1,basic,672.0,7425.0
13963,emo,jfact,1,basic,679.0,7425.0
13964,emo,jfact,1,basic,668.0,7425.0
13965,emo,jfact,1,basic,3598.0,40941.0
13966,emo,jfact,1,basic,8.0,137.0
13967,emo,jfact,1,basic,674.0,7425.0
13968,emo,jfact,1,basic,675.0,7425.0
13969,emo,jfact,1,basic,710.0,8024.0
13970,emo,jfact,1,basic,8.0,137.0
13971,emo,jfact,1,basic,1204.0,10982.0
13972,emo,jfact,1,basic,613.0,6931.0
13973,emo,jfact,1,basic,675.0,7425.0
13974,emo,jfact,1,basic,682.0,7425.0
13975,emo,jfact,1,basic,578.0,6471.0
13976,emo,jfact,1,basic,1215.0,11189.0
13977,emo,jfact,1,basic,675.0,7425.0
13978,emo,jfact,1,basic,578.0,6451.0
13979,emo,jfact,1,basic,3476.0,39587.0
13980,emo,jfact,1,basic,3509.0,39587.0
13981,emo,jfact,1,basic,751.0,8079.0
13982,emo,jfact,1,basic,724.0,7669.0
13983,emo,jfact,1,basic,1209.0,11216.0
13984,emo,jfact,1,basic,679.0,7425.0
13985,emo,jfact,1,basic,7.0,137.0
13986,emo,jfact,1,basic,674.0,7425.0
13987,emo,jfact,1,basic,298.0,3494.0
13988,emo,jfact,1,basic,8.0,137.0
13989,emo,jfact,1,basic,580.0,6451.0
13990,emo,jfact,1,basic,680.0,7425.0
13991,emo,jfact,1,uncached,1791.0,11460.0
13992,emo,jfact,1,uncached,1543.0,11448.0
13993,emo,jfact,1,uncached,1296.0,9352.0
13994,emo,jfact,1,uncached,904.0,6402.0
13995,emo,jfact,1,uncached,1276.0,9165.0
13996,emo,jfact,1,uncached,1698.0,11456.0
13997,emo,jfact,1,uncached,1216.0,11448.0
13998,emo,jfact,1,uncached,883.0,10132.0
13999,emo,jfact,1,uncached,20.0,139.0
14000,emo,jfact,1,uncached,1112.0,11464.0
14001,emo,jfact,1,uncached,899.0,10128.0
14002,emo,jfact,1,uncached,5329.0,57373.0
14003,emo,jfact,1,uncached,4662.0,52606.0
14004,emo,jfact,1,uncached,880.0,10287.0
14005,emo,jfact,1,uncached,1077.0,11454.0
14006,emo,jfact,1,uncached,786.0,8997.0
14007,emo,jfact,1,uncached,1090.0,11472.0
14008,emo,jfact,1,uncached,1084.0,11472.0
14009,emo,jfact,1,uncached,1075.0,11456.0
14010,emo,jfact,1,uncached,1105.0,11472.0
14011,emo,jfact,1,uncached,946.0,10538.0
14012,emo,jfact,1,uncached,300.0,3529.0
14013,emo,jfact,1,uncached,1078.0,11472.0
14014,emo,jfact,1,uncached,1085.0,11472.0
14015,emo,jfact,1,uncached,1077.0,11458.0
14016,emo,jfact,1,uncached,950.0,10405.0
14017,emo,jfact,1,uncached,1076.0,11450.0
14018,emo,jfact,1,uncached,1084.0,11472.0
14019,emo,jfact,1,uncached,406.0,4789.0
14020,emo,jfact,1,uncached,1088.0,11462.0
14021,emo,jfact,1,uncached,896.0,10122.0
14022,emo,jfact,1,uncached,795.0,9145.0
14023,emo,jfact,1,uncached,1070.0,11472.0
14024,emo,jfact,1,uncached,10.0,139.0
14025,emo,jfact,1,uncached,1072.0,11454.0
14026,emo,jfact,1,uncached,1085.0,11472.0
14027,emo,jfact,1,uncached,1001.0,11144.0
14028,emo,jfact,1,uncached,1721.0,19039.0
14029,emo,jfact,1,uncached,842.0,9842.0
14030,emo,jfact,1,uncached,1084.0,11472.0
14031,emo,jfact,1,uncached,1137.0,11742.0
14032,emo,jfact,1,uncached,10.0,139.0
14033,emo,jfact,1,uncached,929.0,10396.0
14034,emo,jfact,1,uncached,896.0,10160.0
14035,emo,jfact,1,uncached,1105.0,11472.0
14036,emo,jfact,1,uncached,995.0,11144.0
14037,emo,jfact,1,uncached,1083.0,11472.0
14038,emo,jfact,1,uncached,1080.0,11472.0
14039,emo,jfact,1,uncached,885.0,10148.0
14040,emo,jfact,1,uncached,890.0,10160.0
14041,emo,jfact,1,uncached,1046.0,11448.0
14042,emo,jfact,1,uncached,830.0,9650.0
14043,emo,jfact,1,uncached,825.0,9165.0
