,ontology,failed,failed_repair,steps,time,calls,iic_mcs,iic_remove,inf_mcs,inf_weakening,inf_remove
2411,pizza,True,True,,,,,,,,
2412,pizza,True,False,,,,,,,,
2413,pizza,True,True,,,,,,,,
2414,pizza,True,False,,,,,,,,
2415,pizza,True,False,,,,,,,,
2416,pizza,True,False,,,,,,,,
2417,pizza,True,False,,,,,,,,
2418,pizza,True,True,,,,,,,,
2419,pizza,True,False,,,,,,,,
2420,pizza,True,False,,,,,,,,
2421,pizza,True,False,,,,,,,,
2422,pizza,True,True,,,,,,,,
2423,pizza,True,False,,,,,,,,
2424,pizza,True,False,,,,,,,,
2425,pizza,True,False,,,,,,,,
2426,pizza,True,True,,,,,,,,
2427,pizza,True,False,,,,,,,,
2428,pizza,True,True,,,,,,,,
2429,pizza,True,False,,,,,,,,
2430,pizza,True,True,,,,,,,,
2431,pizza,True,False,,,,,,,,
2432,pizza,True,False,,,,,,,,
2433,pizza,True,False,,,,,,,,
2434,pizza,True,False,,,,,,,,
2435,pizza,True,True,,,,,,,,
2436,pizza,True,True,,,,,,,,
2437,pizza,True,True,,,,,,,,
2438,pizza,True,False,,,,,,,,
2439,pizza,True,True,,,,,,,,
2440,provo,False,False,3.0,3969.0,4449.0,0.5222672064777328,0.15,832.0,843.0,885.0
2441,provo,False,False,3.0,2608.0,3716.0,0.7477477477477478,0.5625,674.0,784.0,776.0
2442,provo,False,False,16.0,40550.0,22722.0,0.058823529411764705,0.5,909.0,684.0,684.0
2443,provo,False,False,3.0,3356.0,5821.0,0.0,0.14555256064690028,542.0,504.0,767.0
2444,provo,False,False,3.0,3423.0,4715.0,0.9426229508196722,0.9426229508196722,729.0,837.0,729.0
2445,provo,False,False,1.0,1544.0,1634.0,0.5,0.5,837.0,837.0,837.0
2446,provo,False,False,10.0,13575.0,13856.0,0.3723404255319149,0.5,756.0,732.0,732.0
2447,provo,False,False,1.0,1478.0,2408.0,0.4057649667405765,1.0,759.0,674.0,526.0
2448,provo,False,False,1.0,1454.0,1413.0,0.0,0.203125,818.0,793.0,831.0
2449,provo,False,False,2.0,1966.0,2627.0,0.5,0.11666666666666667,788.0,788.0,834.0
2450,provo,False,False,1.0,1293.0,2330.0,0.8220338983050848,0.35195530726256985,458.0,534.0,587.0
2451,provo,False,False,1.0,1964.0,2294.0,0.9609053497942387,0.9832134292565947,458.0,906.0,503.0
2452,provo,False,False,1.0,1641.0,2406.0,0.886435331230284,1.0,446.0,691.0,495.0
2453,provo,False,False,3.0,2035.0,2662.0,0.5,0.5,719.0,719.0,719.0
2454,provo,False,False,1.0,1443.0,1383.0,0.5,0.5348837209302325,706.0,706.0,697.0
2455,provo,False,False,32.0,70282.0,44988.0,0.9663865546218487,0.6494845360824743,766.0,877.0,848.0
2456,provo,False,False,1.0,1404.0,1640.0,0.5,0.23529411764705882,795.0,795.0,813.0
2457,provo,False,False,55.0,167256.0,72152.0,1.0,1.0,909.0,912.0,909.0
2458,provo,False,False,24.0,32036.0,28491.0,0.23952095808383234,0.6376811594202898,912.0,825.0,806.0
2459,provo,False,False,1.0,2112.0,1683.0,0.5502008032128514,0.0,754.0,779.0,831.0
2460,provo,False,False,3.0,2451.0,2963.0,0.5,0.5,818.0,818.0,818.0
2461,provo,False,False,1.0,1361.0,2860.0,0.62109375,0.5,462.0,524.0,524.0
2462,provo,False,False,4.0,4720.0,6207.0,0.0,0.0,746.0,721.0,746.0
2463,provo,False,False,12.0,9298.0,14953.0,0.9356060606060606,0.20689655172413793,338.0,568.0,670.0
2464,provo,False,False,3.0,4147.0,5041.0,0.7677419354838709,0.2571428571428571,785.0,868.0,885.0
2465,provo,False,False,12.0,19957.0,18052.0,0.8235294117647058,0.27049180327868855,806.0,850.0,906.0
2466,provo,False,False,3.0,3406.0,4694.0,0.6721311475409836,0.76,659.0,785.0,694.0
2467,provo,False,False,1.0,3807.0,2383.0,0.0625,0.0625,889.0,819.0,889.0
2468,provo,False,False,1.0,1565.0,1282.0,0.17647058823529413,0.5,855.0,833.0,833.0
2469,provo,False,False,2.0,2057.0,3139.0,0.7754010695187166,0.5,683.0,786.0,786.0
2470,provo,False,False,1.0,1842.0,2414.0,0.0851063829787234,0.0851063829787234,789.0,711.0,789.0
2471,provo,False,False,3.0,4908.0,3878.0,1.0,1.0,751.0,778.0,751.0
2472,provo,False,False,4.0,4176.0,5809.0,0.854251012145749,0.854251012145749,710.0,885.0,710.0
2473,provo,False,False,30.0,70942.0,42540.0,1.0,1.0,843.0,877.0,843.0
2474,provo,False,False,3.0,4734.0,5260.0,0.13114754098360656,0.5,805.0,760.0,760.0
2475,provo,False,False,3.0,2710.0,3787.0,0.5913978494623656,0.3076923076923077,633.0,684.0,699.0
2476,provo,False,False,1.0,1655.0,2027.0,0.5,0.5,670.0,670.0,670.0
2477,provo,False,False,4.0,3528.0,5010.0,0.5714285714285714,0.5,779.0,786.0,786.0
2478,provo,False,False,12.0,9728.0,13672.0,0.0,0.0,639.0,613.0,639.0
2479,provo,False,False,2.0,3370.0,3981.0,0.056910569105691054,0.19553072625698323,828.0,719.0,828.0
2480,provo,False,False,2.0,2004.0,3324.0,0.7727272727272727,0.5,487.0,559.0,559.0
2481,provo,False,False,4.0,3437.0,3980.0,0.9057971014492754,0.21142857142857144,327.0,663.0,764.0
2482,provo,False,False,5.0,6538.0,7555.0,0.2920353982300885,0.1,801.0,754.0,818.0
2483,provo,False,False,1.0,2115.0,2262.0,0.8533333333333334,1.0,753.0,859.0,854.0
2484,provo,False,False,1.0,1263.0,1436.0,0.5,0.11016949152542373,586.0,586.0,678.0
2485,provo,False,False,2.0,2671.0,4267.0,0.39473684210526316,0.6341463414634146,685.0,637.0,626.0
2486,provo,False,False,2.0,2791.0,3517.0,0.8,0.5,611.0,770.0,770.0
2487,provo,False,False,3.0,4398.0,5297.0,0.8637992831541219,0.5,624.0,827.0,827.0
2488,provo,False,False,1.0,1311.0,1818.0,0.2980132450331126,0.2980132450331126,757.0,696.0,757.0
2489,provo,False,False,2.0,2202.0,3147.0,0.85,0.85,743.0,785.0,743.0
2490,provo,False,False,2.0,1997.0,3403.0,0.7403314917127072,0.5,394.0,481.0,481.0
2491,provo,False,False,1.0,1701.0,1447.0,0.8870967741935484,0.45161290322580644,777.0,825.0,831.0
2492,provo,False,False,1.0,1639.0,1947.0,0.09836065573770492,0.5,853.0,804.0,804.0
2493,provo,False,False,6.0,4941.0,8169.0,0.5,0.5,777.0,777.0,777.0
2494,provo,False,False,2.0,5421.0,4300.0,0.9292452830188679,0.9224137931034483,753.0,935.0,837.0
2495,provo,False,False,1.0,1929.0,1804.0,0.4553376906318083,0.0411522633744856,612.0,571.0,794.0
2496,provo,False,False,42.0,98296.0,55156.0,0.80859375,0.05,723.0,881.0,935.0
2497,provo,False,False,35.0,55682.0,41925.0,0.50390625,0.15873015873015872,697.0,699.0,742.0
2498,provo,False,False,1.0,1702.0,2408.0,0.23178807947019867,0.5,806.0,725.0,725.0
2499,provo,False,False,1.0,1135.0,2293.0,0.43169398907103823,0.43169398907103823,571.0,521.0,571.0
2500,provo,False,False,13.0,12169.0,15567.0,0.9080459770114943,0.5,733.0,804.0,804.0
2501,provo,False,False,3.0,3969.0,4795.0,0.2222222222222222,0.5573770491803278,906.0,811.0,804.0
2502,provo,False,False,1.0,3155.0,1943.0,0.375,0.375,811.0,801.0,811.0
2503,provo,False,False,11.0,17750.0,14479.0,0.8181818181818182,0.5,838.0,859.0,859.0
2504,provo,False,False,1.0,1435.0,1946.0,0.19402985074626866,0.19402985074626866,798.0,675.0,798.0
2505,provo,False,False,2.0,1943.0,3532.0,0.803030303030303,0.5,634.0,674.0,674.0
2506,provo,False,False,4.0,3824.0,6169.0,1.0,0.8828828828828829,683.0,705.0,620.0
2507,provo,False,False,3.0,3520.0,4952.0,0.5,0.711864406779661,793.0,793.0,743.0
2508,provo,False,False,1.0,7079.0,2429.0,0.5,0.5,786.0,786.0,786.0
2509,provo,False,False,2.0,1627.0,2102.0,0.9327354260089686,0.4530386740331492,464.0,657.0,674.0
2510,provo,False,False,7.0,5403.0,8023.0,0.125,0.38144329896907214,906.0,858.0,881.0
2511,provo,False,False,1.0,2071.0,2143.0,0.35135135135135137,0.478134110787172,705.0,694.0,709.0
2512,provo,False,False,2.0,2366.0,3140.0,0.2524271844660194,0.23134328358208955,772.0,721.0,793.0
2513,provo,False,False,1.0,1967.0,1898.0,0.8983050847457628,0.5,675.0,863.0,863.0
2514,provo,False,False,3.0,2077.0,5034.0,0.8387096774193549,0.0,158.0,179.0,364.0
2515,provo,False,False,2.0,1994.0,3215.0,0.21693121693121692,0.5,648.0,541.0,541.0
2516,provo,False,False,3.0,4183.0,4943.0,0.5729537366548043,0.7428571428571429,744.0,785.0,768.0
2517,provo,False,False,1.0,1519.0,2425.0,0.7696969696969697,0.6935483870967742,606.0,695.0,647.0
2518,provo,False,False,3.0,2508.0,3249.0,1.0,1.0,595.0,609.0,595.0
2519,provo,False,False,4.0,4342.0,5486.0,0.06474820143884892,0.06474820143884892,793.0,672.0,793.0
2520,provo,False,False,1.0,1392.0,1081.0,0.9375,0.9375,935.0,963.0,935.0
2521,provo,False,False,2.0,2058.0,2879.0,0.6707317073170732,0.75,649.0,677.0,639.0
2522,provo,False,False,1.0,1766.0,1965.0,0.34065934065934067,0.058333333333333334,775.0,717.0,823.0
2523,provo,False,False,1.0,1347.0,1773.0,0.0,0.0,671.0,646.0,671.0
2524,provo,False,False,12.0,10058.0,13603.0,0.7326732673267327,0.5,732.0,779.0,779.0
2525,provo,False,False,1.0,1917.0,2254.0,0.19444444444444445,0.9101123595505618,819.0,797.0,724.0
2526,provo,False,False,1.0,2367.0,2858.0,0.7381818181818182,0.7381818181818182,662.0,793.0,662.0
2527,provo,False,False,3.0,3088.0,4083.0,0.0979020979020979,0.45121951219512196,830.0,715.0,723.0
2528,provo,False,False,2.0,3168.0,4928.0,0.6811594202898551,0.8571428571428571,718.0,768.0,593.0
2529,provo,False,False,2.0,2295.0,2423.0,0.8235294117647058,0.8137254901960784,585.0,728.0,664.0
2530,provo,False,False,10.0,6527.0,11014.0,0.4467005076142132,0.48314606741573035,734.0,713.0,719.0
2531,provo,False,False,3.0,2909.0,4440.0,0.8013245033112583,1.0,537.0,628.0,603.0
2532,provo,False,False,1.0,2401.0,1601.0,0.5,0.5,849.0,849.0,849.0
2533,provo,False,False,1.0,1391.0,1580.0,0.3893129770992366,0.3893129770992366,636.0,578.0,636.0
2534,provo,False,False,1.0,1821.0,1710.0,0.7759197324414716,0.5,693.0,858.0,858.0
2535,provo,False,False,1.0,1449.0,1804.0,0.5,0.4946808510638298,712.0,712.0,714.0
2536,provo,False,False,1.0,1290.0,1708.0,0.5,0.5,710.0,710.0,710.0
2537,provo,False,False,3.0,3606.0,4461.0,0.16666666666666666,0.8817204301075269,846.0,822.0,751.0
2538,provo,False,False,1.0,1639.0,1231.0,0.8823529411764706,0.8823529411764706,877.0,903.0,877.0
2539,provo,False,False,1.0,2362.0,2303.0,0.6179775280898876,0.5,843.0,885.0,885.0
2540,provo,True,True,,,,,,,,
2541,provo,True,False,,,,,,,,
2542,provo,True,False,,,,,,,,
2543,provo,True,True,,,,,,,,
2544,provo,True,True,,,,,,,,
2545,provo,True,False,,,,,,,,
2546,provo,True,True,,,,,,,,
2547,provo,True,False,,,,,,,,
2548,provo,True,True,,,,,,,,
2549,provo,True,False,,,,,,,,
2550,provo,True,False,,,,,,,,
2551,qudt,False,False,1.0,1441.0,6312.0,0.08571428571428572,1.0,442.0,384.0,378.0
2552,qudt,False,False,1.0,23218.0,6828.0,1.0,1.0,378.0,386.0,378.0
2553,qudt,False,False,1.0,1336.0,6777.0,1.0,1.0,367.0,369.0,367.0
2554,qudt,False,False,1.0,6668.0,6257.0,0.32,1.0,446.0,410.0,383.0
2555,qudt,False,False,1.0,2275.0,6679.0,0.5,0.5,954.0,954.0,954.0
2556,qudt,False,False,1.0,2450.0,6963.0,1.0,0.5,620.0,753.0,753.0
2557,qudt,False,False,1.0,1517.0,6935.0,1.0,1.0,375.0,378.0,375.0
2558,qudt,False,False,1.0,1491.0,7035.0,0.0,1.0,438.0,372.0,368.0
2559,qudt,False,False,1.0,1330.0,7572.0,0.0,1.0,434.0,364.0,363.0
2560,qudt,False,False,1.0,1659.0,6750.0,1.0,1.0,393.0,438.0,393.0
2561,qudt,False,False,1.0,1370.0,7313.0,0.0,1.0,445.0,375.0,374.0
2562,qudt,False,False,1.0,1438.0,9323.0,1.0,1.0,365.0,401.0,365.0
2563,qudt,False,False,1.0,1693.0,5300.0,0.12121212121212122,1.0,714.0,664.0,655.0
2564,qudt,False,False,1.0,2042.0,22302.0,0.5,0.5,430.0,430.0,430.0
2565,qudt,False,False,1.0,1684.0,5964.0,0.0,1.0,731.0,665.0,663.0
2566,qudt,False,False,1.0,20453.0,7246.0,0.014492753623188406,1.0,441.0,374.0,371.0
2567,qudt,False,False,1.0,5145.0,3904.0,0.043689320388349516,1.0,1830.0,1454.0,1436.0
2568,qudt,False,False,1.0,1451.0,6262.0,0.0,1.0,471.0,402.0,401.0
2569,qudt,False,False,1.0,2052.0,5712.0,1.0,1.0,515.0,522.0,515.0
2570,qudt,False,False,1.0,2230.0,6072.0,0.0,1.0,1422.0,1366.0,1364.0
2571,qudt,False,False,3.0,2816.0,4833.0,0.782051282051282,1.0,2152.0,2284.0,2234.0
2572,qudt,False,False,1.0,2507.0,3164.0,0.23120204603580563,0.1446028513238289,2419.0,1368.0,1717.0
2573,qudt,False,False,1.0,1496.0,8224.0,1.0,1.0,386.0,398.0,386.0
2574,qudt,False,False,1.0,1731.0,3637.0,0.0,1.0,1458.0,1396.0,1391.0
2575,qudt,False,False,1.0,1389.0,6404.0,1.0,1.0,384.0,388.0,384.0
2576,qudt,False,False,1.0,1901.0,5144.0,0.0,,527.0,463.0,
2577,qudt,False,False,1.0,1420.0,9452.0,0.0,1.0,426.0,358.0,356.0
2578,qudt,False,False,1.0,1585.0,7178.0,0.0,1.0,444.0,376.0,374.0
2579,qudt,False,False,1.0,1569.0,8947.0,0.0,1.0,514.0,381.0,373.0
2580,qudt,False,False,1.0,1629.0,5554.0,0.0,0.5,691.0,624.0,624.0
2581,qudt,False,False,1.0,1420.0,7197.0,1.0,1.0,359.0,361.0,359.0
2582,qudt,False,False,1.0,1913.0,6416.0,0.0,1.0,498.0,434.0,430.0
2583,qudt,False,False,1.0,1682.0,8800.0,0.05555555555555555,1.0,451.0,387.0,381.0
2584,qudt,False,False,1.0,1425.0,7065.0,1.0,1.0,366.0,369.0,366.0
2585,qudt,False,False,1.0,1591.0,8793.0,0.0,1.0,469.0,403.0,399.0
2586,qudt,False,False,1.0,1931.0,8605.0,0.0,1.0,586.0,521.0,518.0
2587,qudt,False,False,1.0,26770.0,8691.0,1.0,1.0,390.0,395.0,390.0
2588,qudt,False,False,1.0,1855.0,8304.0,0.0,1.0,585.0,517.0,516.0
2589,qudt,False,False,1.0,1674.0,3877.0,0.14210178453403832,1.0,3907.0,1741.0,581.0
2590,qudt,False,False,1.0,1552.0,8968.0,0.09859154929577464,1.0,709.0,424.0,371.0
2591,qudt,False,False,1.0,42654.0,6666.0,0.11688311688311688,1.0,440.0,381.0,373.0
2592,qudt,False,False,1.0,1441.0,6321.0,1.0,1.0,376.0,380.0,376.0
2593,qudt,False,False,1.0,1624.0,5861.0,1.0,1.0,424.0,442.0,424.0
2594,qudt,False,False,1.0,3113.0,4013.0,1.0,1.0,1166.0,1175.0,1166.0
2595,qudt,False,False,1.0,1769.0,6322.0,0.057971014492753624,1.0,530.0,469.0,466.0
2596,qudt,False,False,1.0,1396.0,7182.0,0.0,1.0,503.0,435.0,433.0
2597,qudt,False,False,1.0,3085.0,6552.0,0.0,1.0,444.0,376.0,373.0
2598,qudt,False,False,1.0,1355.0,7515.0,0.0,1.0,427.0,359.0,356.0
2599,qudt,False,False,1.0,1647.0,6493.0,0.0,1.0,595.0,527.0,526.0
2600,qudt,False,False,1.0,6402.0,8281.0,0.5,0.5,788.0,788.0,788.0
2601,qudt,False,False,1.0,1895.0,8620.0,0.05714285714285714,1.0,460.0,398.0,392.0
2602,qudt,False,False,1.0,2033.0,7968.0,0.0,1.0,719.0,653.0,652.0
2603,qudt,False,False,1.0,1521.0,6393.0,1.0,1.0,451.0,463.0,451.0
2604,qudt,False,False,1.0,1467.0,6882.0,0.0,1.0,453.0,384.0,382.0
2605,qudt,False,False,1.0,3892.0,7377.0,1.0,1.0,373.0,375.0,373.0
2606,qudt,False,False,1.0,1534.0,8788.0,0.01430615164520744,1.0,1074.0,395.0,377.0
2607,qudt,False,False,1.0,1382.0,7024.0,1.0,1.0,368.0,373.0,368.0
2608,qudt,False,False,1.0,1387.0,6581.0,1.0,1.0,381.0,393.0,381.0
2609,qudt,False,False,1.0,1314.0,7432.0,1.0,1.0,356.0,358.0,356.0
2610,qudt,False,False,1.0,75554.0,5988.0,0.2608695652173913,1.0,522.0,478.0,460.0
2611,qudt,False,False,1.0,1609.0,7004.0,0.042352941176470586,1.0,846.0,457.0,448.0
2612,qudt,False,False,1.0,1598.0,5726.0,1.0,1.0,404.0,422.0,404.0
2613,qudt,False,False,1.0,18210.0,7359.0,1.0,1.0,363.0,365.0,363.0
2614,qudt,False,False,1.0,2008.0,5292.0,0.19753086419753085,1.0,680.0,631.0,622.0
2615,qudt,False,False,2.0,2122.0,6873.0,0.04128440366972477,1.0,791.0,391.0,387.0
2616,qudt,False,False,1.0,1985.0,6380.0,0.32653061224489793,1.0,576.0,542.0,515.0
2617,qudt,False,False,1.0,1769.0,6941.0,1.0,1.0,549.0,812.0,549.0
2618,qudt,False,False,1.0,27202.0,7056.0,0.04201680672268908,1.0,1127.0,1018.0,1015.0
2619,qudt,False,False,1.0,7183.0,7133.0,0.12162162162162163,1.0,448.0,392.0,378.0
2620,qudt,False,False,1.0,1447.0,7623.0,1.0,1.0,357.0,358.0,357.0
2621,qudt,False,False,1.0,2477.0,6031.0,0.0821917808219178,1.0,499.0,438.0,434.0
2622,qudt,False,False,1.0,1406.0,6666.0,1.0,1.0,387.0,401.0,387.0
2623,qudt,False,False,1.0,1366.0,6807.0,0.0,1.0,441.0,372.0,370.0
2624,qudt,False,False,1.0,1370.0,7326.0,1.0,1.0,358.0,360.0,358.0
2625,qudt,False,False,1.0,1407.0,9511.0,1.0,1.0,357.0,359.0,357.0
2626,qudt,False,False,1.0,1866.0,6850.0,1.0,1.0,397.0,400.0,397.0
2627,qudt,False,False,1.0,2029.0,5664.0,1.0,1.0,632.0,650.0,632.0
2628,qudt,False,False,1.0,1357.0,6788.0,0.0,1.0,441.0,372.0,370.0
2629,qudt,False,False,1.0,1330.0,6821.0,0.0,1.0,438.0,369.0,367.0
2630,qudt,False,False,1.0,1376.0,7411.0,0.0,1.0,428.0,359.0,357.0
2631,qudt,False,False,1.0,1340.0,7631.0,0.0,1.0,427.0,358.0,356.0
2632,qudt,False,False,1.0,1341.0,7514.0,0.0,1.0,427.0,357.0,356.0
2633,qudt,False,False,1.0,1966.0,4286.0,0.0,1.0,1334.0,1270.0,1267.0
2634,qudt,False,False,1.0,54460.0,5900.0,1.0,1.0,2084.0,2300.0,2084.0
2635,qudt,False,False,1.0,1412.0,9532.0,1.0,1.0,356.0,357.0,356.0
2636,qudt,False,False,1.0,1610.0,7655.0,0.0,1.0,502.0,432.0,431.0
2637,qudt,False,False,1.0,1857.0,5418.0,1.0,1.0,478.0,487.0,478.0
2638,qudt,False,False,1.0,1487.0,7821.0,1.0,1.0,405.0,407.0,405.0
2639,qudt,False,False,2.0,2056.0,8246.0,0.11267605633802817,1.0,527.0,472.0,463.0
2640,qudt,False,False,1.0,1403.0,6835.0,0.0,1.0,434.0,367.0,365.0
2641,qudt,False,False,1.0,2165.0,5602.0,1.0,1.0,600.0,608.0,600.0
2642,qudt,False,False,1.0,1357.0,7510.0,1.0,1.0,356.0,357.0,356.0
2643,qudt,False,False,1.0,1402.0,9098.0,0.0,1.0,441.0,374.0,371.0
2644,qudt,False,False,1.0,1618.0,9045.0,1.0,1.0,367.0,370.0,367.0
2645,qudt,False,False,1.0,1781.0,12681.0,0.5,0.5,485.0,485.0,485.0
2646,qudt,False,False,1.0,1359.0,6574.0,1.0,1.0,453.0,465.0,453.0
2647,qudt,False,False,3.0,175044.0,7579.0,1.0,1.0,438.0,507.0,438.0
2648,qudt,False,False,1.0,1419.0,8647.0,0.0,1.0,442.0,373.0,371.0
2649,qudt,False,False,2.0,1875.0,8037.0,1.0,1.0,356.0,357.0,356.0
2650,qudt,False,False,1.0,1611.0,7154.0,0.0,1.0,452.0,382.0,381.0
2651,qudt,True,False,,,,,,,,
2652,qudt,True,True,,,,,,,,
2653,qudt,True,False,,,,,,,,
2654,qudt,True,False,,,,,,,,
2655,qudt,True,False,,,,,,,,
2656,qudt,True,False,,,,,,,,
2657,qudt,True,False,,,,,,,,
2658,qudt,True,False,,,,,,,,
2659,qudt,True,False,,,,,,,,
2660,qudt,True,False,,,,,,,,
2661,qudt,True,False,,,,,,,,
2662,qudt,True,True,,,,,,,,
2663,qudt,True,True,,,,,,,,
2664,qudt,True,True,,,,,,,,
2665,qudt,True,False,,,,,,,,
2666,qudt,True,True,,,,,,,,
2667,qudt,True,True,,,,,,,,
2668,qudt,True,False,,,,,,,,
2669,qudt,True,False,,,,,,,,
2670,qudt,True,False,,,,,,,,
2671,qudt,True,False,,,,,,,,
2672,qudt,True,True,,,,,,,,
2673,qudt,True,False,,,,,,,,
2674,qudt,True,False,,,,,,,,
2675,qudt,True,False,,,,,,,,
2676,qudt,True,False,,,,,,,,
2677,qudt,True,False,,,,,,,,
2678,qudt,True,True,,,,,,,,
2679,qudt,True,False,,,,,,,,
2680,qudt,True,True,,,,,,,,
2681,qudt,True,True,,,,,,,,
2682,qudt,True,False,,,,,,,,
2683,qudt,True,False,,,,,,,,
2684,qudt,True,False,,,,,,,,
2685,qudt,True,False,,,,,,,,
2686,qudt,True,False,,,,,,,,
2687,qudt,True,False,,,,,,,,
2688,qudt,True,True,,,,,,,,
2689,qudt,True,False,,,,,,,,
2690,qudt,True,False,,,,,,,,
2691,qudt,True,False,,,,,,,,
2692,qudt,True,False,,,,,,,,
2693,qudt,True,False,,,,,,,,
2694,qudt,True,False,,,,,,,,
2695,qudt,True,False,,,,,,,,
2696,qudt,True,True,,,,,,,,
2697,qudt,True,False,,,,,,,,
2698,qudt,True,False,,,,,,,,
2699,qudt,True,False,,,,,,,,
2700,qudt,True,False,,,,,,,,
2701,qudt,True,False,,,,,,,,
2702,qudt,True,False,,,,,,,,
2703,qudt,True,False,,,,,,,,
2704,qudt,True,False,,,,,,,,
2705,qudt,True,False,,,,,,,,
2706,qudt,True,False,,,,,,,,
2707,qudt,True,False,,,,,,,,
2708,qudt,True,False,,,,,,,,
2709,qudt,True,False,,,,,,,,
2710,qudt,True,False,,,,,,,,
2711,qudt,True,False,,,,,,,,
2712,qudt,True,False,,,,,,,,
2713,qudt,True,True,,,,,,,,
2714,qudt,True,False,,,,,,,,
2715,qudt,True,False,,,,,,,,
2716,qudt,True,False,,,,,,,,
2717,qudt,True,False,,,,,,,,
2718,qudt,True,False,,,,,,,,
2719,qudt,True,True,,,,,,,,
2720,trans,False,False,1.0,1277.0,5268.0,0.5,1.0,355.0,355.0,270.0
2721,trans,False,False,2.0,1413.0,2208.0,0.0,0.5,479.0,352.0,352.0
2722,trans,False,False,1.0,1166.0,1598.0,0.9555555555555556,0.5,268.0,309.0,309.0
2723,trans,False,False,1.0,1097.0,2491.0,0.0,0.5,364.0,352.0,352.0
2724,trans,False,False,1.0,1194.0,2683.0,0.0,0.5,418.0,406.0,406.0
2725,trans,False,False,1.0,1091.0,3143.0,0.5,0.5,395.0,395.0,395.0
2726,trans,False,False,1.0,1073.0,1369.0,1.0,1.0,352.0,394.0,352.0
2727,trans,False,False,1.0,1134.0,2861.0,0.0,0.5,479.0,352.0,352.0
2728,trans,False,False,1.0,1189.0,2909.0,0.0,0.5,369.0,353.0,353.0
2729,trans,False,False,7.0,4388.0,9714.0,0.0,0.0,354.0,353.0,354.0
2730,trans,False,False,1.0,1163.0,2735.0,0.0,0.5,375.0,359.0,359.0
2731,trans,False,False,2.0,1451.0,2488.0,0.0,0.5,355.0,352.0,352.0
2732,trans,False,False,3.0,2043.0,5545.0,1.0,1.0,267.0,352.0,267.0
2733,trans,False,False,2.0,1404.0,3226.0,0.5,0.5,383.0,383.0,383.0
2734,trans,False,False,1.0,1076.0,2287.0,1.0,1.0,352.0,394.0,352.0
2735,trans,False,False,2.0,1907.0,4491.0,0.5,1.0,394.0,394.0,309.0
2736,trans,False,False,7.0,4492.0,8591.0,0.5,0.0,347.0,347.0,353.0
2737,trans,False,False,1.0,1123.0,2324.0,0.5,0.5,400.0,400.0,400.0
2738,trans,False,False,1.0,1208.0,2113.0,0.0,0.5,1058.0,395.0,395.0
2739,trans,False,False,1.0,1137.0,1974.0,0.5,0.5,352.0,352.0,352.0
2740,trans,False,False,1.0,1189.0,1648.0,1.0,0.5,352.0,381.0,381.0
2741,trans,False,False,10.0,5931.0,12815.0,0.011627906976744186,0.5,491.0,407.0,407.0
2742,trans,False,False,10.0,5504.0,13121.0,0.0,0.0,392.0,391.0,392.0
2743,trans,False,False,1.0,1130.0,1585.0,0.5,0.0,369.0,369.0,370.0
2744,trans,False,False,2.0,1462.0,3258.0,1.0,0.5,268.0,353.0,353.0
2745,trans,False,False,4.0,2410.0,5432.0,0.0,0.5,1076.0,471.0,471.0
2746,trans,False,False,1.0,1217.0,4487.0,1.0,0.5,434.0,478.0,478.0
2747,trans,False,False,1.0,1211.0,1908.0,0.0,0.0,352.0,268.0,352.0
2748,trans,False,False,2.0,1993.0,3790.0,0.0,0.5,356.0,355.0,355.0
2749,trans,False,False,4.0,2829.0,7808.0,0.2711864406779661,0.2711864406779661,437.0,410.0,437.0
2750,trans,False,False,1.0,1145.0,1630.0,0.25,0.25,269.0,267.0,269.0
2751,trans,False,False,1.0,1058.0,1498.0,0.5,0.5,352.0,352.0,352.0
2752,trans,False,False,1.0,1031.0,1722.0,0.0,0.5,520.0,393.0,393.0
2753,trans,False,False,1.0,1147.0,2933.0,0.0,0.5,1015.0,352.0,352.0
2754,trans,False,False,1.0,1056.0,1374.0,0.5,0.5,437.0,437.0,437.0
2755,trans,False,False,2.0,1945.0,5279.0,0.5,0.5,356.0,356.0,356.0
2756,trans,False,False,1.0,1097.0,2470.0,1.0,1.0,352.0,394.0,352.0
2757,trans,False,False,4.0,2673.0,5090.0,0.0,0.0,353.0,352.0,353.0
2758,trans,False,False,1.0,1163.0,2743.0,0.0,0.5,399.0,396.0,396.0
2759,trans,False,False,1.0,1218.0,1778.0,0.0,1.0,396.0,352.0,310.0
2760,trans,False,False,1.0,1175.0,1638.0,0.9777777777777777,0.9777777777777777,266.0,309.0,266.0
2761,trans,False,False,2.0,1400.0,3590.0,0.5,0.5,403.0,403.0,403.0
2762,trans,False,False,1.0,1024.0,1556.0,0.5,0.5,352.0,352.0,352.0
2763,trans,False,False,1.0,1148.0,3929.0,0.5,0.5,439.0,439.0,439.0
2764,trans,False,False,1.0,1025.0,3468.0,0.5,0.5,445.0,445.0,445.0
2765,trans,False,False,1.0,1100.0,1256.0,0.0,0.5,365.0,353.0,353.0
2766,trans,False,False,1.0,1082.0,1723.0,0.0,0.5,269.0,267.0,267.0
2767,trans,False,False,1.0,1057.0,1617.0,0.5,0.5,352.0,352.0,352.0
2768,trans,False,False,1.0,1126.0,1621.0,0.0,0.5,398.0,313.0,313.0
2769,trans,False,False,1.0,1130.0,3084.0,0.7321428571428571,1.0,369.0,395.0,353.0
